void,boolean,int_arg,long_arg,string32_arg,string512_arg,string1024_arg,int_array,float_array,string_array,object_arg,euclidean_arg
0.0018756389617919922,0.0005700588226318359,0.0004296302795410156,0.0004601478576660156,0.0018091201782226562,0.0005223751068115234,0.0004906654357910156,0.0006308555603027344,0.0006213188171386719,0.0012328624725341797,0.0008087158203125,0.0006718635559082031
0.0005023479461669922,0.000461578369140625,0.0004992485046386719,0.0003819465637207031,0.0008170604705810547,0.0004820823669433594,0.0006148815155029297,0.0005736351013183594,0.0008053779602050781,0.0010979175567626953,0.0005900859832763672,0.0005865097045898438
0.00044417381286621094,0.0004010200500488281,0.0004153251647949219,0.00035381317138671875,0.0006940364837646484,0.00047016143798828125,0.0005085468292236328,0.0005776882171630859,0.0006704330444335938,0.0014400482177734375,0.0005648136138916016,0.0005660057067871094
0.0003750324249267578,0.0003859996795654297,0.0004253387451171875,0.0003459453582763672,0.0006835460662841797,0.0005617141723632812,0.0005431175231933594,0.0006034374237060547,0.0006611347198486328,0.0029113292694091797,0.0005636215209960938,0.0006690025329589844
0.00040340423583984375,0.0003809928894042969,0.0005028247833251953,0.0003604888916015625,0.0006368160247802734,0.0005064010620117188,0.0005218982696533203,0.0006508827209472656,0.0006277561187744141,0.0016922950744628906,0.0005130767822265625,0.0006146430969238281
0.00040149688720703125,0.000377655029296875,0.0004987716674804688,0.0003750324249267578,0.0005402565002441406,0.0004975795745849609,0.0004525184631347656,0.0006055831909179688,0.0006549358367919922,0.002202272415161133,0.0005383491516113281,0.0005826950073242188
0.00037217140197753906,0.0003771781921386719,0.00045418739318847656,0.00036787986755371094,0.0004730224609375,0.0005650520324707031,0.0004584789276123047,0.0005688667297363281,0.0007257461547851562,0.001936197280883789,0.0006024837493896484,0.0006036758422851562
0.000347137451171875,0.0003757476806640625,0.0004131793975830078,0.0003790855407714844,0.0004570484161376953,0.0005750656127929688,0.00046372413635253906,0.0005674362182617188,0.0006535053253173828,0.0011360645294189453,0.0005407333374023438,0.0005953311920166016
0.0004100799560546875,0.0003838539123535156,0.0003876686096191406,0.000370025634765625,0.00044608116149902344,0.0005285739898681641,0.0004487037658691406,0.0005898475646972656,0.0029535293579101562,0.0017209053039550781,0.0005846023559570312,0.0006237030029296875
0.0005280971527099609,0.0003991127014160156,0.00039458274841308594,0.0004487037658691406,0.00043320655822753906,0.0005114078521728516,0.0004975795745849609,0.0007951259613037109,0.0010399818420410156,0.0011692047119140625,0.0018575191497802734,0.0005550384521484375
0.0004925727844238281,0.00040841102600097656,0.000377655029296875,0.00047016143798828125,0.00047469139099121094,0.0005190372467041016,0.0004611015319824219,0.0007252693176269531,0.0011894702911376953,0.0010399818420410156,0.0009624958038330078,0.0005533695220947266
0.0005867481231689453,0.00042057037353515625,0.0004405975341796875,0.0005853176116943359,0.0005576610565185547,0.0004909038543701172,0.0004329681396484375,0.0006382465362548828,0.0009393692016601562,0.0009613037109375,0.0009250640869140625,0.0005364418029785156
0.0006060600280761719,0.00038743019104003906,0.00043463706970214844,0.0004172325134277344,0.0011451244354248047,0.000492095947265625,0.0005013942718505859,0.0006248950958251953,0.0014102458953857422,0.0009253025054931641,0.0010399818420410156,0.0006434917449951172
0.0004980564117431641,0.0003838539123535156,0.0004291534423828125,0.0004086494445800781,0.0013527870178222656,0.000537872314453125,0.0005376338958740234,0.0006041526794433594,0.0016870498657226562,0.0008685588836669922,0.0010433197021484375,0.0011141300201416016
0.0004203319549560547,0.0004673004150390625,0.00042438507080078125,0.0003991127014160156,0.0005743503570556641,0.0005290508270263672,0.0005278587341308594,0.0006787776947021484,0.0010495185852050781,0.0010190010070800781,0.001409292221069336,0.0008060932159423828
0.0003581047058105469,0.0003857612609863281,0.0004322528839111328,0.0004742145538330078,0.0004296302795410156,0.0004918575286865234,0.000518798828125,0.0008740425109863281,0.000476837158203125,0.0008790493011474609,0.0007636547088623047,0.0007276535034179688
0.000423431396484375,0.0003859996795654297,0.0004203319549560547,0.00042057037353515625,0.00043272972106933594,0.0006115436553955078,0.0006115436553955078,0.0008304119110107422,0.0004982948303222656,0.0008428096771240234,0.001016855239868164,0.00063323974609375
0.00042176246643066406,0.0003790855407714844,0.000415802001953125,0.00039505958557128906,0.00047135353088378906,0.0005660057067871094,0.0005261898040771484,0.0007276535034179688,0.0004341602325439453,0.0008122920989990234,0.0004222393035888672,0.002000570297241211
0.0003905296325683594,0.00040841102600097656,0.0004131793975830078,0.0004191398620605469,0.0004162788391113281,0.0005156993865966797,0.0005340576171875,0.0007715225219726562,0.0004801750183105469,0.0008342266082763672,0.0004374980926513672,0.0010192394256591797
0.0005118846893310547,0.0004134178161621094,0.00040984153747558594,0.00045490264892578125,0.0004181861877441406,0.0005040168762207031,0.0005807876586914062,0.0007052421569824219,0.0004165172576904297,0.0008375644683837891,0.0003876686096191406,0.0010445117950439453
0.0004363059997558594,0.00043201446533203125,0.00042438507080078125,0.0006799697875976562,0.0004394054412841797,0.0005192756652832031,0.0005114078521728516,0.0006535053253173828,0.00040459632873535156,0.0008394718170166016,0.00035858154296875,0.0008647441864013672
0.00039577484130859375,0.0004749298095703125,0.0004723072052001953,0.0006926059722900391,0.00044536590576171875,0.0005345344543457031,0.0005102157592773438,0.0006082057952880859,0.00040268898010253906,0.0008454322814941406,0.0005011558532714844,0.0008692741394042969
0.0004048347473144531,0.00044155120849609375,0.00044989585876464844,0.0004830360412597656,0.0004169940948486328,0.0005147457122802734,0.0005199909210205078,0.0006315708160400391,0.0004572868347167969,0.0008211135864257812,0.0006787776947021484,0.0013544559478759766
0.00043129920959472656,0.0004401206970214844,0.00041937828063964844,0.0004718303680419922,0.0004725456237792969,0.00054931640625,0.0005440711975097656,0.0006275177001953125,0.00044989585876464844,0.000827789306640625,0.0004093647003173828,0.0009920597076416016
0.0005567073822021484,0.00041413307189941406,0.0004127025604248047,0.0004680156707763672,0.0004897117614746094,0.0005671977996826172,0.0007162094116210938,0.0007581710815429688,0.00041961669921875,0.0011451244354248047,0.0004296302795410156,0.0012011528015136719
0.0005948543548583984,0.0004124641418457031,0.00041747093200683594,0.00043201446533203125,0.0004360675811767578,0.0009367465972900391,0.0006189346313476562,0.0006740093231201172,0.0004134178161621094,0.0013115406036376953,0.00045228004455566406,0.0006043910980224609
0.0005528926849365234,0.0004105567932128906,0.0004191398620605469,0.0004947185516357422,0.00041365623474121094,0.0008783340454101562,0.0005469322204589844,0.0006716251373291016,0.00040531158447265625,0.0011258125305175781,0.00040268898010253906,0.0004942417144775391
0.0005104541778564453,0.00040912628173828125,0.0005674362182617188,0.0009860992431640625,0.0004019737243652344,0.0008342266082763672,0.0005180835723876953,0.0006494522094726562,0.0004146099090576172,0.0009350776672363281,0.0003814697265625,0.0005140304565429688
0.0005955696105957031,0.0004181861877441406,0.0004901885986328125,0.0008831024169921875,0.0004334449768066406,0.0007584095001220703,0.0005156993865966797,0.0006465911865234375,0.00040268898010253906,0.000888824462890625,0.0003600120544433594,0.0008893013000488281
0.0005698204040527344,0.00041747093200683594,0.0005643367767333984,0.0006642341613769531,0.000469207763671875,0.0015306472778320312,0.0005323886871337891,0.0005939006805419922,0.00043129920959472656,0.0010144710540771484,0.000518798828125,0.0004630088806152344
0.0006687641143798828,0.00043320655822753906,0.0005388259887695312,0.0007541179656982422,0.0004730224609375,0.001903533935546875,0.0005433559417724609,0.000591278076171875,0.000476837158203125,0.0011947154998779297,0.0004315376281738281,0.0004279613494873047
0.0005955696105957031,0.00041937828063964844,0.0004684925079345703,0.0006911754608154297,0.0006241798400878906,0.0010833740234375,0.0004918575286865234,0.0006275177001953125,0.00041484832763671875,0.0012106895446777344,0.0003879070281982422,0.0004756450653076172
0.0006251335144042969,0.0004131793975830078,0.00044536590576171875,0.0008816719055175781,0.0006959438323974609,0.0009052753448486328,0.0005207061767578125,0.0009620189666748047,0.0004451274871826172,0.0011072158813476562,0.00039649009704589844,0.0004591941833496094
0.0006101131439208984,0.0004317760467529297,0.0004513263702392578,0.0007748603820800781,0.00045990943908691406,0.0009212493896484375,0.0005030632019042969,0.0009477138519287109,0.0004165172576904297,0.0013294219970703125,0.0004048347473144531,0.0004398822784423828
0.0005605220794677734,0.000415802001953125,0.000453948974609375,0.0006651878356933594,0.00042819976806640625,0.0004894733428955078,0.0005443096160888672,0.0007619857788085938,0.0004646778106689453,0.0012118816375732422,0.0005354881286621094,0.0004444122314453125
0.000469207763671875,0.0004172325134277344,0.0005619525909423828,0.0007603168487548828,0.00040841102600097656,0.0004239082336425781,0.0005667209625244141,0.001959085464477539,0.00048542022705078125,0.0011584758758544922,0.00046753883361816406,0.0004420280456542969
0.0004591941833496094,0.0004420280456542969,0.0006990432739257812,0.0005929470062255859,0.0006070137023925781,0.0004143714904785156,0.0005381107330322266,0.002030611038208008,0.0004742145538330078,0.0011043548583984375,0.00042247772216796875,0.00043511390686035156
0.0004184246063232422,0.0009591579437255859,0.0006351470947265625,0.0008673667907714844,0.0004582405090332031,0.00037860870361328125,0.0005173683166503906,0.000812530517578125,0.00046944618225097656,0.0011014938354492188,0.0003859996795654297,0.00047326087951660156
0.0005390644073486328,0.0006935596466064453,0.0004792213439941406,0.0004429817199707031,0.000423431396484375,0.0003685951232910156,0.000606536865234375,0.0011169910430908203,0.0005440711975097656,0.0015001296997070312,0.0003821849822998047,0.0005009174346923828
0.0005617141723632812,0.0006418228149414062,0.0005140304565429688,0.00036406517028808594,0.0005075931549072266,0.0004019737243652344,0.0005617141723632812,0.0005755424499511719,0.0005784034729003906,0.0016016960144042969,0.0004019737243652344,0.0005369186401367188
0.0005509853363037109,0.0006880760192871094,0.0005125999450683594,0.00034618377685546875,0.0004611015319824219,0.0003879070281982422,0.0005519390106201172,0.0005552768707275391,0.0005474090576171875,0.0012154579162597656,0.00037860870361328125,0.0005240440368652344
0.0005502700805664062,0.0007882118225097656,0.0005271434783935547,0.0003294944763183594,0.0004267692565917969,0.0003845691680908203,0.00048351287841796875,0.0005300045013427734,0.0005135536193847656,0.001684427261352539,0.00042366981506347656,0.0005772113800048828
0.0005893707275390625,0.0019073486328125,0.0011794567108154297,0.0003590583801269531,0.0004467964172363281,0.0003993511199951172,0.0006437301635742188,0.0006055831909179688,0.0005056858062744141,0.0017080307006835938,0.0003910064697265625,0.0005555152893066406
0.0004532337188720703,0.00044035911560058594,0.000637054443359375,0.00035500526428222656,0.0005464553833007812,0.0004172325134277344,0.002550363540649414,0.0005359649658203125,0.0004971027374267578,0.0009517669677734375,0.0003695487976074219,0.0005483627319335938
