void,int_arg,long_arg,string_arg,int_array,float_array,string_array,object_arg,euclidean_arg
0.0018787384033203125,0.0004971027374267578,0.0004987716674804688,0.0005567073822021484,0.0018787384033203125,0.0018787384033203125,0.00047707557678222656,0.0005702972412109375,0.0009052753448486328
0.0007729530334472656,0.0005152225494384766,0.0007221698760986328,0.0006024837493896484,0.0007729530334472656,0.0007729530334472656,0.0004601478576660156,0.0005269050598144531,0.0009660720825195312
0.0006296634674072266,0.0004820823669433594,0.0009374618530273438,0.000629425048828125,0.0006296634674072266,0.0006296634674072266,0.0007083415985107422,0.0005319118499755859,0.0012884140014648438
0.0005855560302734375,0.0004868507385253906,0.0008137226104736328,0.0006389617919921875,0.0005855560302734375,0.0005855560302734375,0.0010364055633544922,0.0005064010620117188,0.0007376670837402344
0.0005931854248046875,0.0004763603210449219,0.0005371570587158203,0.0007128715515136719,0.0005931854248046875,0.0005931854248046875,0.0008797645568847656,0.0005023479461669922,0.0007238388061523438
0.0009500980377197266,0.0004782676696777344,0.0005631446838378906,0.0006463527679443359,0.0009500980377197266,0.0009500980377197266,0.0006172657012939453,0.0004999637603759766,0.000728607177734375
0.0007100105285644531,0.0004715919494628906,0.0005402565002441406,0.0006189346313476562,0.0007100105285644531,0.0007100105285644531,0.0005574226379394531,0.0004947185516357422,0.0006546974182128906
0.0005519390106201172,0.00046443939208984375,0.0005254745483398438,0.0007681846618652344,0.0005519390106201172,0.0005519390106201172,0.0005333423614501953,0.0005621910095214844,0.0009264945983886719
0.0005054473876953125,0.0004680156707763672,0.0005834102630615234,0.0008914470672607422,0.0005054473876953125,0.0005054473876953125,0.0005297660827636719,0.0006461143493652344,0.000797271728515625
0.0005962848663330078,0.00046753883361816406,0.0005502700805664062,0.0007815361022949219,0.0005962848663330078,0.0005962848663330078,0.0005159378051757812,0.0005352497100830078,0.0007455348968505859
0.0004048347473144531,0.0004658699035644531,0.0005443096160888672,0.0005123615264892578,0.0004048347473144531,0.0004048347473144531,0.000518798828125,0.0005304813385009766,0.0006821155548095703
0.0003962516784667969,0.00046539306640625,0.0005817413330078125,0.0003898143768310547,0.0003962516784667969,0.0003962516784667969,0.0005116462707519531,0.0005011558532714844,0.0006725788116455078
0.0003917217254638672,0.0005345344543457031,0.0005743503570556641,0.0003612041473388672,0.0003917217254638672,0.0003917217254638672,0.0005407333374023438,0.0004932880401611328,0.0007641315460205078
0.0003819465637207031,0.0005829334259033203,0.0006194114685058594,0.0003726482391357422,0.0003819465637207031,0.0003819465637207031,0.0005092620849609375,0.0005393028259277344,0.0006883144378662109
0.0003514289855957031,0.0005793571472167969,0.0005369186401367188,0.0003600120544433594,0.0003514289855957031,0.0003514289855957031,0.0005068778991699219,0.0005421638488769531,0.0006852149963378906
0.0003294944763183594,0.0005767345428466797,0.0004973411560058594,0.0003592967987060547,0.0003294944763183594,0.0003294944763183594,0.000499725341796875,0.0005671977996826172,0.0006566047668457031
0.0003383159637451172,0.0005667209625244141,0.0004994869232177734,0.00036215782165527344,0.0003383159637451172,0.0003383159637451172,0.0005123615264892578,0.0006089210510253906,0.0006852149963378906
0.00034117698669433594,0.0005478858947753906,0.000522613525390625,0.00039768218994140625,0.00034117698669433594,0.00034117698669433594,0.0006525516510009766,0.0005922317504882812,0.0007240772247314453
0.0003333091735839844,0.0005242824554443359,0.0005621910095214844,0.0003695487976074219,0.0003333091735839844,0.0003333091735839844,0.0005435943603515625,0.0005662441253662109,0.0006983280181884766
0.0003390312194824219,0.0005342960357666016,0.0005223751068115234,0.0003705024719238281,0.0003390312194824219,0.0003390312194824219,0.000545501708984375,0.0005655288696289062,0.0006630420684814453
0.0003674030303955078,0.0005269050598144531,0.0004951953887939453,0.0004093647003173828,0.0003674030303955078,0.0003674030303955078,0.0005147457122802734,0.0005428791046142578,0.0007066726684570312
0.00035643577575683594,0.0006308555603027344,0.0005133152008056641,0.00037026405334472656,0.00035643577575683594,0.00035643577575683594,0.0005049705505371094,0.0005908012390136719,0.0006661415100097656
0.0003681182861328125,0.0007774829864501953,0.0005762577056884766,0.0003814697265625,0.0003681182861328125,0.0003681182861328125,0.0004906654357910156,0.0006098747253417969,0.0006654262542724609
0.0004172325134277344,0.0005805492401123047,0.0005278587341308594,0.0003681182861328125,0.0004172325134277344,0.0004172325134277344,0.000484466552734375,0.0005829334259033203,0.0009763240814208984
0.0004813671112060547,0.0005450248718261719,0.0005083084106445312,0.00033473968505859375,0.0004813671112060547,0.0004813671112060547,0.0004894733428955078,0.000576019287109375,0.0013146400451660156
0.0005655288696289062,0.0005290508270263672,0.0004940032958984375,0.0003376007080078125,0.0005655288696289062,0.0005655288696289062,0.0004885196685791016,0.0005884170532226562,0.0009243488311767578
0.00070953369140625,0.0005471706390380859,0.0004870891571044922,0.00034356117248535156,0.00070953369140625,0.00070953369140625,0.000484466552734375,0.0005810260772705078,0.0007383823394775391
0.0006341934204101562,0.0005235671997070312,0.0005047321319580078,0.0003879070281982422,0.0006341934204101562,0.0006341934204101562,0.0005104541778564453,0.0006556510925292969,0.0007593631744384766
0.0005397796630859375,0.0005238056182861328,0.0004887580871582031,0.0003409385681152344,0.0005397796630859375,0.0005397796630859375,0.0004904270172119141,0.0010402202606201172,0.0007219314575195312
0.0005397796630859375,0.0005235671997070312,0.00047588348388671875,0.0003497600555419922,0.0005397796630859375,0.0005397796630859375,0.0004801750183105469,0.0009279251098632812,0.0006642341613769531
0.0004925727844238281,0.0005173683166503906,0.00048804283142089844,0.0004153251647949219,0.0004925727844238281,0.0004925727844238281,0.0005171298980712891,0.0006265640258789062,0.0006399154663085938
0.0004730224609375,0.000514984130859375,0.0005738735198974609,0.0005636215209960938,0.0004730224609375,0.0004730224609375,0.0005753040313720703,0.0005812644958496094,0.0006215572357177734
0.0004630088806152344,0.0005159378051757812,0.0006127357482910156,0.00119781494140625,0.0004630088806152344,0.0004630088806152344,0.0005881786346435547,0.0005283355712890625,0.0007586479187011719
0.0004916191101074219,0.0005393028259277344,0.0006422996520996094,0.0005195140838623047,0.0004916191101074219,0.0004916191101074219,0.0006487369537353516,0.0005350112915039062,0.0006895065307617188
0.0004608631134033203,0.0005257129669189453,0.0006196498870849609,0.00046324729919433594,0.0004608631134033203,0.0004608631134033203,0.0006422996520996094,0.0005555152893066406,0.0006630420684814453
0.0004432201385498047,0.0005137920379638672,0.0006082057952880859,0.0004608631134033203,0.0004432201385498047,0.0004432201385498047,0.00070953369140625,0.0005097389221191406,0.0007913112640380859
0.0004744529724121094,0.0005125999450683594,0.0008995532989501953,0.0004706382751464844,0.0004744529724121094,0.0004744529724121094,0.0010805130004882812,0.0005402565002441406,0.0007948875427246094
0.0005738735198974609,0.0005013942718505859,0.0009398460388183594,0.0004773139953613281,0.0005738735198974609,0.0005738735198974609,0.0005855560302734375,0.0005357265472412109,0.0007131099700927734
0.0006566047668457031,0.0004563331604003906,0.0009481906890869141,0.0005526542663574219,0.0006566047668457031,0.0006566047668457031,0.0005342960357666016,0.0006647109985351562,0.0007321834564208984
