void,boolean,int_arg,long_arg,string32_arg,string512_arg,string1024_arg,int_array,float_array,string_array,object_arg,euclidean_arg
0.0032396316528320312,0.0006444454193115234,0.00040793418884277344,0.0008842945098876953,0.0007054805755615234,0.0005497932434082031,0.0004487037658691406,0.0006875991821289062,0.0007276535034179688,0.0007240772247314453,0.001104593276977539,0.01761913299560547
0.0010077953338623047,0.0008854866027832031,0.00038242340087890625,0.00042724609375,0.0008819103240966797,0.0005621910095214844,0.0004775524139404297,0.0007233619689941406,0.0007517337799072266,0.0008037090301513672,0.0005490779876708984,0.02004218101501465
0.0008454322814941406,0.0008482933044433594,0.0003795623779296875,0.0003936290740966797,0.0007469654083251953,0.0005643367767333984,0.0004572868347167969,0.0007443428039550781,0.0009336471557617188,0.0008833408355712891,0.0005233287811279297,0.058959007263183594
0.001012563705444336,0.0010132789611816406,0.0003757476806640625,0.00041937828063964844,0.0015001296997070312,0.0005769729614257812,0.00047397613525390625,0.0006849765777587891,0.0008330345153808594,0.0020377635955810547,0.0005347728729248047,0.06541728973388672
0.0015804767608642578,0.0006649494171142578,0.00037598609924316406,0.00039005279541015625,0.0008001327514648438,0.0005774497985839844,0.00044989585876464844,0.0006804466247558594,0.00080108642578125,0.0015397071838378906,0.00048351287841796875,0.11143970489501953
0.0009119510650634766,0.0006380081176757812,0.00037860870361328125,0.0004189014434814453,0.0006191730499267578,0.0005593299865722656,0.00045013427734375,0.0006840229034423828,0.0007636547088623047,0.0007152557373046875,0.0004975795745849609,0.05936884880065918
0.0017626285552978516,0.0005726814270019531,0.00040602684020996094,0.0004284381866455078,0.0007104873657226562,0.0005552768707275391,0.0004603862762451172,0.0007214546203613281,0.0009427070617675781,0.0006430149078369141,0.0004942417144775391,0.06624293327331543
0.0006015300750732422,0.0005583763122558594,0.0003814697265625,0.0003917217254638672,0.0005240440368652344,0.0005521774291992188,0.00045299530029296875,0.0006835460662841797,0.001528024673461914,0.00048232078552246094,0.0005762577056884766,0.06154298782348633
0.0005850791931152344,0.0005905628204345703,0.00037670135498046875,0.0003859996795654297,0.0004241466522216797,0.0006644725799560547,0.0005114078521728516,0.0007722377777099609,0.0008640289306640625,0.00047898292541503906,0.0005247592926025391,0.11155343055725098
0.0005645751953125,0.0005528926849365234,0.00037598609924316406,0.0003840923309326172,0.0004782676696777344,0.0005242824554443359,0.00047707557678222656,0.0007879734039306641,0.0005002021789550781,0.0004935264587402344,0.0005042552947998047,0.06923508644104004
0.0005517005920410156,0.0005464553833007812,0.0003764629364013672,0.0006005764007568359,0.0005030632019042969,0.0005018711090087891,0.00045037269592285156,0.00074005126953125,0.00047516822814941406,0.0004870891571044922,0.0004742145538330078,0.059678077697753906
0.0005178451538085938,0.0005617141723632812,0.00037479400634765625,0.0005757808685302734,0.0004591941833496094,0.0004425048828125,0.000522613525390625,0.0006921291351318359,0.0004982948303222656,0.0004639625549316406,0.0004911422729492188,0.06581807136535645
0.0009315013885498047,0.0006206035614013672,0.000408172607421875,0.00039196014404296875,0.0004487037658691406,0.0004029273986816406,0.0004265308380126953,0.0009284019470214844,0.0004756450653076172,0.00047659873962402344,0.0005605220794677734,0.06366276741027832
0.0005431175231933594,0.0005817413330078125,0.0003762245178222656,0.0006015300750732422,0.0004317760467529297,0.0006012916564941406,0.00040841102600097656,0.0007653236389160156,0.0005106925964355469,0.00046181678771972656,0.0005612373352050781,0.06906270980834961
0.0005168914794921875,0.0005478858947753906,0.00037384033203125,0.0004317760467529297,0.00041294097900390625,0.0009493827819824219,0.00040912628173828125,0.000690460205078125,0.0005214214324951172,0.0005097389221191406,0.0004990100860595703,0.06604719161987305
0.0005667209625244141,0.0005588531494140625,0.00037479400634765625,0.00039076805114746094,0.00041222572326660156,0.000736236572265625,0.0004067420959472656,0.0007350444793701172,0.0005056858062744141,0.0004589557647705078,0.0005247592926025391,0.061179161071777344
0.0005626678466796875,0.0005495548248291016,0.000377655029296875,0.0003859996795654297,0.00043892860412597656,0.0007266998291015625,0.0004096031188964844,0.0007102489471435547,0.0004763603210449219,0.0005242824554443359,0.0005218982696533203,0.07240605354309082
0.0005886554718017578,0.0005426406860351562,0.00038623809814453125,0.0004222393035888672,0.00041365623474121094,0.0010399818420410156,0.00042510032653808594,0.0006833076477050781,0.0008192062377929688,0.0006101131439208984,0.0004677772521972656,0.1068105697631836
0.0005869865417480469,0.0006654262542724609,0.00039696693420410156,0.0004086494445800781,0.00039768218994140625,0.0008003711700439453,0.00043773651123046875,0.0007355213165283203,0.0007932186126708984,0.0006597042083740234,0.00048732757568359375,0.06682157516479492
0.0005905628204345703,0.0007328987121582031,0.00044918060302734375,0.00040078163146972656,0.0004024505615234375,0.0006103515625,0.00041103363037109375,0.0006856918334960938,0.0007393360137939453,0.0005469322204589844,0.00046539306640625,0.06346440315246582
0.0006453990936279297,0.00048232078552246094,0.00038623809814453125,0.0006945133209228516,0.0003845691680908203,0.0004608631134033203,0.00040793418884277344,0.0006840229034423828,0.000766754150390625,0.0005249977111816406,0.0005826950073242188,0.06602978706359863
0.0006115436553955078,0.0004093647003173828,0.0003795623779296875,0.0007147789001464844,0.0004153251647949219,0.00043654441833496094,0.00047278404235839844,0.0006837844848632812,0.0007183551788330078,0.00046944618225097656,0.0005257129669189453,0.1151123046875
0.0005736351013183594,0.00040793418884277344,0.0007236003875732422,0.0006544589996337891,0.00038504600524902344,0.0004227161407470703,0.00046515464782714844,0.0007109642028808594,0.0007081031799316406,0.00048351287841796875,0.0004897117614746094,0.060776710510253906
0.0004482269287109375,0.00042128562927246094,0.0006392002105712891,0.0005829334259033203,0.0003819465637207031,0.0006427764892578125,0.00046634674072265625,0.0007431507110595703,0.0007116794586181641,0.0005548000335693359,0.0005619525909423828,0.06881451606750488
0.0003924369812011719,0.0004374980926513672,0.0006229877471923828,0.0005831718444824219,0.0003871917724609375,0.0007467269897460938,0.0006146430969238281,0.000728607177734375,0.0007414817810058594,0.0005199909210205078,0.0005185604095458984,0.06581759452819824
0.0004506111145019531,0.00039839744567871094,0.0006189346313476562,0.0005698204040527344,0.0003829002380371094,0.00074005126953125,0.0008721351623535156,0.0006868839263916016,0.0007112026214599609,0.0005507469177246094,0.00048542022705078125,0.058415889739990234
0.0006029605865478516,0.0003895759582519531,0.0005862712860107422,0.0005977153778076172,0.0003800392150878906,0.0007221698760986328,0.0007958412170410156,0.0007154941558837891,0.0007278919219970703,0.0005011558532714844,0.0004661083221435547,0.06347918510437012
0.0006425380706787109,0.0003886222839355469,0.0006775856018066406,0.0005805492401123047,0.00038123130798339844,0.0007178783416748047,0.000982046127319336,0.0006890296936035156,0.0007147789001464844,0.0005733966827392578,0.00046563148498535156,0.06548571586608887
0.000457763671875,0.0004208087921142578,0.0006823539733886719,0.0005807876586914062,0.00038433074951171875,0.0008676052093505859,0.0007534027099609375,0.0006871223449707031,0.0007119178771972656,0.0005142688751220703,0.0005033016204833984,0.06554484367370605
0.0004069805145263672,0.000400543212890625,0.0006151199340820312,0.0005934238433837891,0.000640869140625,0.0007505416870117188,0.0007817745208740234,0.0007052421569824219,0.0007119178771972656,0.0005469322204589844,0.000579833984375,0.1137382984161377
0.0003743171691894531,0.0004088878631591797,0.0012142658233642578,0.0005707740783691406,0.0005877017974853516,0.0006589889526367188,0.0005519390106201172,0.0007288455963134766,0.0007483959197998047,0.0005948543548583984,0.0005862712860107422,0.06705760955810547
0.0003905296325683594,0.00040030479431152344,0.0009138584136962891,0.00061798095703125,0.0005781650543212891,0.0005536079406738281,0.0005693435668945312,0.0009145736694335938,0.0007226467132568359,0.0004987716674804688,0.0006363391876220703,0.06500029563903809
0.0004119873046875,0.00041556358337402344,0.0005705356597900391,0.0005371570587158203,0.00046372413635253906,0.0006735324859619141,0.0009295940399169922,0.0008823871612548828,0.0006916522979736328,0.0004673004150390625,0.0005273818969726562,0.05826115608215332
0.0003643035888671875,0.00040841102600097656,0.00040149688720703125,0.0005354881286621094,0.0004553794860839844,0.0005919933319091797,0.0005507469177246094,0.0008161067962646484,0.0006868839263916016,0.00048422813415527344,0.0004699230194091797,0.10859084129333496
0.00036263465881347656,0.00039076805114746094,0.0003902912139892578,0.0005364418029785156,0.0004565715789794922,0.0005543231964111328,0.0010097026824951172,0.0009355545043945312,0.0007045269012451172,0.0004966259002685547,0.000469207763671875,0.06067514419555664
0.00036144256591796875,0.0004062652587890625,0.0005366802215576172,0.0007262229919433594,0.0006456375122070312,0.0005831718444824219,0.0007605552673339844,0.0008862018585205078,0.0007355213165283203,0.0007355213165283203,0.00046706199645996094,0.06795978546142578
0.0003914833068847656,0.0003972053527832031,0.0006520748138427734,0.0005958080291748047,0.0004477500915527344,0.0007312297821044922,0.0008516311645507812,0.0014982223510742188,0.0007102489471435547,0.0005323886871337891,0.0004677772521972656,0.06121182441711426
