void,boolean,int_arg,long_arg,string32_arg,string512_arg,string1024_arg,int_array,float_array,string_array,object_arg,euclidean_arg
0.003246784210205078,0.0004904270172119141,0.0006976127624511719,0.0005600452423095703,0.0006949901580810547,0.0004820823669433594,0.00048232078552246094,0.0005714893341064453,0.0005743503570556641,0.0005574226379394531,0.0014979839324951172,0.0038461685180664062
0.0007624626159667969,0.0004730224609375,0.0007233619689941406,0.0005035400390625,0.0007274150848388672,0.00047850608825683594,0.0004932880401611328,0.0005667209625244141,0.0005681514739990234,0.0006635189056396484,0.0009486675262451172,0.0009169578552246094
0.0006549358367919922,0.00048160552978515625,0.0007071495056152344,0.0005559921264648438,0.0007026195526123047,0.0004901885986328125,0.0005955696105957031,0.0005657672882080078,0.0005929470062255859,0.0006184577941894531,0.0009217262268066406,0.0008852481842041016
0.0008699893951416016,0.0004780292510986328,0.0007212162017822266,0.0005404949188232422,0.0007038116455078125,0.00051116943359375,0.0007541179656982422,0.0008087158203125,0.0006201267242431641,0.0006430149078369141,0.0009205341339111328,0.0011081695556640625
0.0007927417755126953,0.0004749298095703125,0.0007154941558837891,0.0005197525024414062,0.0007045269012451172,0.0008792877197265625,0.0007419586181640625,0.0008804798126220703,0.0005712509155273438,0.0005741119384765625,0.0009102821350097656,0.04244351387023926
0.0007538795471191406,0.0004687309265136719,0.0008111000061035156,0.000484466552734375,0.0007007122039794922,0.0005123615264892578,0.0007331371307373047,0.0006248950958251953,0.0009047985076904297,0.0006256103515625,0.0009145736694335938,0.04417920112609863
0.0007169246673583984,0.0004687309265136719,0.0007236003875732422,0.0004673004150390625,0.0007052421569824219,0.0004849433898925781,0.0007307529449462891,0.0006382465362548828,0.0006258487701416016,0.0005652904510498047,0.0009109973907470703,0.04395246505737305
0.0006430149078369141,0.0004699230194091797,0.0007035732269287109,0.0004634857177734375,0.0007197856903076172,0.00047969818115234375,0.0007505416870117188,0.0005714893341064453,0.0006053447723388672,0.0005855560302734375,0.0009086132049560547,0.044088125228881836
0.0007200241088867188,0.0004680156707763672,0.0006954669952392578,0.0004668235778808594,0.0007143020629882812,0.0005247592926025391,0.0007369518280029297,0.0005712509155273438,0.0006198883056640625,0.0005769729614257812,0.0009870529174804688,0.04389381408691406
0.0007197856903076172,0.0005223751068115234,0.0007009506225585938,0.0004622936248779297,0.0007002353668212891,0.0005366802215576172,0.0007340908050537109,0.0005695819854736328,0.0006086826324462891,0.0005965232849121094,0.0009124279022216797,0.04429936408996582
0.0006842613220214844,0.0004734992980957031,0.0006937980651855469,0.0004639625549316406,0.0006947517395019531,0.0005545616149902344,0.0007197856903076172,0.0005693435668945312,0.00058746337890625,0.0008096694946289062,0.0009267330169677734,0.0033202171325683594
0.0006952285766601562,0.0004687309265136719,0.0007016658782958984,0.000461578369140625,0.0007021427154541016,0.0005140304565429688,0.0007228851318359375,0.0005650520324707031,0.0005691051483154297,0.0006735324859619141,0.0008990764617919922,0.0024411678314208984
0.0006768703460693359,0.0004942417144775391,0.0007264614105224609,0.0005257129669189453,0.0007207393646240234,0.0004813671112060547,0.0007381439208984375,0.0005822181701660156,0.0005645751953125,0.0006196498870849609,0.0009002685546875,0.0016112327575683594
